video_id,clip_start_sec,clip_end_sec,label,sublabel,mahal_x,score_x,anomaly_score,binary_ood
recording_trim,192.0,193.96666666666667,3,,14.098519325256348,0.5362941861478054,0.46370581385219456,0
recording_trim,194.0,195.96666666666667,3,,20.494428634643555,0.4042449222551831,0.5957550777448168,0
recording_trim,196.0,197.96666666666667,3,,21.392980575561523,0.3885066072761538,0.6114933927238462,0
recording_trim,198.0,199.96666666666667,3,,23.700313568115234,0.3508432355956287,0.6491567644043713,0
recording_trim,200.0,201.96666666666667,3,,28.558507919311523,0.28305341228874065,0.7169465877112593,0
recording_trim,202.0,203.96666666666667,3,,10.301379203796387,0.6342824346882079,0.3657175653117921,0
recording_trim,204.0,205.96666666666667,3,,9.690328598022461,0.6516445291157105,0.34835547088428953,0
recording_trim,206.0,207.96666666666667,3,,16.279678344726562,0.4870117959311996,0.5129882040688004,0
recording_trim,208.0,209.96666666666667,3,,26.40956687927246,0.3112530633126416,0.6887469366873584,0
recording_trim,210.0,211.96666666666667,3,,16.077241897583008,0.49138840106260384,0.5086115989373962,0
recording_trim,212.0,213.96666666666667,3,,16.164104461669922,0.48950566585855526,0.5104943341414447,0
recording_trim,214.0,215.96666666666667,3,,20.29867935180664,0.40775720655824294,0.5922427934417571,0
recording_trim,216.0,217.96666666666667,3,,16.14862823486328,0.4898405822139641,0.5101594177860359,0
recording_trim,218.0,219.96666666666667,3,,11.428730010986328,0.6034553171561349,0.3965446828438651,0
recording_trim,220.0,221.96666666666667,3,,14.855643272399902,0.5186464296537777,0.4813535703462223,0
recording_trim,222.0,223.96666666666667,3,,16.137453079223633,0.4900825628483281,0.5099174371516719,0
recording_trim,224.0,225.96666666666667,3,,16.67467498779297,0.47858402394583355,0.5214159760541665,0
recording_trim,226.0,227.96666666666667,3,,14.851269721984863,0.5187466861496575,0.48125331385034253,0
recording_trim,228.0,229.96666666666667,3,,13.21047592163086,0.5577602495809547,0.4422397504190453,0
recording_trim,230.0,231.96666666666667,3,,26.81065559387207,0.3057844693725924,0.6942155306274076,0
recording_trim,232.0,233.96666666666667,3,,14.839919090270996,0.5190069712570783,0.4809930287429217,0
recording_trim,234.0,235.96666666666667,3,,26.579816818237305,0.3089199662046432,0.6910800337953569,0
recording_trim,236.0,237.96666666666667,3,,24.901731491088867,0.33270088029807826,0.6672991197019218,0
recording_trim,238.0,239.96666666666667,3,,24.055553436279297,0.3453781725392744,0.6546218274607256,0
recording_trim,240.0,241.96666666666667,3,,27.79595184326172,0.2927550204523905,0.7072449795476095,0
recording_trim,242.0,243.96666666666667,3,,25.854324340820312,0.318985221765476,0.6810147782345239,0
recording_trim,244.0,245.96666666666667,3,,27.70912742614746,0.29388051847622604,0.7061194815237739,0
recording_trim,246.0,247.96666666666667,3,,32.417537689208984,0.2386717038040378,0.7613282961959622,0
recording_trim,248.0,249.96666666666667,3,,27.6168212890625,0.29508182137112454,0.7049181786288754,0
recording_trim,250.0,251.96666666666667,3,,45.10444259643555,0.13623777471202742,0.8637622252879726,0
recording_trim,252.0,253.96666666666667,3,,22.429264068603516,0.3711151842084561,0.6288848157915439,0
recording_trim,254.0,255.96666666666667,3,,14.380274772644043,0.5296576826280304,0.47034231737196963,0
recording_trim,256.0,257.96666666666664,3,,18.04519271850586,0.4504571226584635,0.5495428773415365,0
recording_trim,258.0,259.96666666666664,3,,22.405899047851562,0.3714985948473758,0.6285014051526242,0
recording_trim,260.0,261.96666666666664,3,,21.925127029418945,0.3794763985251692,0.6205236014748308,0
recording_trim,262.0,263.96666666666664,3,,20.803665161132812,0.3987579075191392,0.6012420924808608,0
recording_trim,270.0,271.96666666666664,1,,27.510862350463867,0.2964668613874405,0.7035331386125595,0
recording_trim,278.0,279.96666666666664,6,,18.694717407226562,0.4377104804566333,0.5622895195433667,1
recording_trim,280.0,281.96666666666664,6,,25.567739486694336,0.3230509839511212,0.6769490160488788,1
recording_trim,282.0,283.96666666666664,6,,8.086617469787598,0.6995056707067298,0.30049432929327025,1
recording_trim,284.0,285.96666666666664,6,,32.75784683227539,0.23510901541745352,0.7648909845825465,1
recording_trim,286.0,287.96666666666664,6,,6.606132507324219,0.746803957289088,0.253196042710912,1
recording_trim,298.0,299.96666666666664,2,,23.333616256713867,0.3565752816149203,0.6434247183850796,0
recording_trim,300.0,301.96666666666664,2,,12.489786148071289,0.5758110098328908,0.4241889901671092,0
recording_trim,302.0,303.96666666666664,2,,9.20649528503418,0.6657284309481636,0.3342715690518364,0
recording_trim,310.0,311.96666666666664,4,,13.884156227111816,0.5413989648978823,0.4586010351021177,0
recording_trim,312.0,313.96666666666664,4,,10.078824043273926,0.6405517903193384,0.3594482096806616,0
recording_trim,314.0,315.96666666666664,4,,11.093316078186035,0.6124671693594159,0.3875328306405841,0
recording_trim,316.0,317.96666666666664,4,,4.800446510314941,0.8088419323244419,0.1911580676755581,0
recording_trim,318.0,319.96666666666664,4,,4.175638198852539,0.8314876107109253,0.16851238928907475,0
recording_trim,320.0,321.96666666666664,4,,3.6888937950134277,0.8495677284709233,0.15043227152907668,0
recording_trim,336.0,337.96666666666664,3,,31.72984504699707,0.2460367688323565,0.7539632311676435,0
recording_trim,338.0,339.96666666666664,3,,26.22134017944336,0.3138530281730667,0.6861469718269333,0
recording_trim,340.0,341.96666666666664,3,,20.929170608520508,0.396552275642161,0.603447724357839,0
recording_trim,348.0,349.96666666666664,4,,45.47334671020508,0.13403464215779343,0.8659653578422066,0
recording_trim,350.0,351.96666666666664,4,,42.20509338378906,0.15486225520473978,0.8451377447952602,0
recording_trim,352.0,353.96666666666664,4,,37.19442367553711,0.19324879534287154,0.8067512046571285,0
recording_trim,354.0,355.96666666666664,4,,43.379310607910156,0.1470308583657622,0.8529691416342378,0
recording_trim,356.0,357.96666666666664,4,,41.669090270996094,0.15857445972498435,0.8414255402750157,0
recording_trim,358.0,359.96666666666664,4,,40.157447814941406,0.16953002502333375,0.8304699749766662,0
recording_trim,360.0,361.96666666666664,4,,43.219295501708984,0.14807430684165088,0.8519256931583491,0
recording_trim,362.0,363.96666666666664,4,,30.789775848388672,0.25647381487222776,0.7435261851277722,0
recording_trim,364.0,365.96666666666664,4,,37.70945739746094,0.18889984688462785,0.8111001531153721,0
recording_trim,366.0,367.96666666666664,4,,38.079750061035156,0.1858336995996815,0.8141663004003186,0
recording_trim,368.0,369.96666666666664,4,,30.978763580322266,0.2543406261510675,0.7456593738489325,0
recording_trim,370.0,371.96666666666664,4,,27.98444366455078,0.29032643019288934,0.7096735698071106,0
recording_trim,372.0,373.96666666666664,4,,30.22988510131836,0.2628991456800436,0.7371008543199564,0
recording_trim,374.0,375.96666666666664,4,,34.531829833984375,0.21738056838372988,0.7826194316162701,0
recording_trim,376.0,377.96666666666664,4,,21.876054763793945,0.38030026515665655,0.6196997348433435,0
recording_trim,378.0,379.96666666666664,4,,20.532033920288086,0.40357365161854614,0.5964263483814538,0
recording_trim,386.0,387.96666666666664,1,,42.59737777709961,0.15220059595853602,0.847799404041464,0
recording_trim,388.0,389.96666666666664,1,,46.64432144165039,0.12727473647630136,0.8727252635236986,0
recording_trim,396.0,397.96666666666664,2,,25.1807861328125,0.3286230139771129,0.6713769860228871,0
recording_trim,398.0,399.96666666666664,2,,33.19286346435547,0.2306321694405805,0.7693678305594195,0
recording_trim,400.0,401.96666666666664,2,,28.30644989013672,0.2862241119547428,0.7137758880452572,0
recording_trim,402.0,403.96666666666664,2,,33.60719299316406,0.22644750455693194,0.773552495443068,0
recording_trim,404.0,405.96666666666664,2,,31.07657814025879,0.25324352692730123,0.7467564730726988,0
recording_trim,406.0,407.96666666666664,2,,15.767566680908203,0.4981596939992674,0.5018403060007326,0
recording_trim,408.0,409.96666666666664,2,,30.161041259765625,0.2637002334988525,0.7362997665011475,0
recording_trim,410.0,411.96666666666664,2,,12.881681442260742,0.5659241225827676,0.4340758774172324,0
recording_trim,412.0,413.96666666666664,2,,26.635305404663086,0.3081633384568485,0.6918366615431515,0
recording_trim,420.0,421.96666666666664,3,,17.45203971862793,0.4624214950307881,0.5375785049692119,0
recording_trim,428.0,429.96666666666664,4,,13.311283111572266,0.5552809041605997,0.4447190958394003,0
recording_trim,430.0,431.96666666666664,4,,12.913965225219727,0.5651172631779872,0.43488273682201284,0
recording_trim,432.0,433.96666666666664,4,,21.482362747192383,0.38697496676625304,0.613025033233747,0
recording_trim,434.0,435.96666666666664,4,,25.183006286621094,0.3285907717709334,0.6714092282290667,0
recording_trim,436.0,437.96666666666664,4,,45.505374908447266,0.13384505572295907,0.8661549442770409,0
recording_trim,438.0,439.96666666666664,4,,50.94865798950195,0.10522715892660962,0.8947728410733904,0
recording_trim,440.0,441.96666666666664,4,,49.996559143066406,0.10974929778314994,0.8902507022168501,0
recording_trim,448.0,449.96666666666664,2,,30.478498458862305,0.26002641452752506,0.7399735854724749,0
recording_trim,450.0,451.96666666666664,2,,18.334875106811523,0.44472700476083393,0.5552729952391661,0
recording_trim,452.0,453.96666666666664,2,,28.32923698425293,0.2859360131072556,0.7140639868927444,0
recording_trim,454.0,455.96666666666664,2,,32.44122314453125,0.238422002730339,0.761577997269661,0
recording_trim,456.0,457.96666666666664,2,,40.240074157714844,0.16891209758246534,0.8310879024175346,0
recording_trim,458.0,459.96666666666664,2,,14.571756362915039,0.5251944344470284,0.4748055655529716,0
recording_trim,460.0,461.96666666666664,2,,42.160030364990234,0.1551709742386071,0.8448290257613928,0
recording_trim,462.0,463.96666666666664,2,,23.346019744873047,0.3563798741892206,0.6436201258107794,0
recording_trim,464.0,465.96666666666664,2,,33.947975158691406,0.22306262549283654,0.7769373745071635,0
recording_trim,466.0,467.96666666666664,2,,36.939945220947266,0.195434428453068,0.804565571546932,0
recording_trim,468.0,469.96666666666664,2,,33.27096176147461,0.22983751703523755,0.7701624829647624,0
recording_trim,470.0,471.96666666666664,2,,5.596318244934082,0.7808871285482298,0.21911287145177016,0
recording_trim,478.0,479.96666666666664,4,,4.863000392913818,0.806608962885334,0.193391037114666,0
recording_trim,480.0,481.96666666666664,4,,6.544031143188477,0.7488563897328784,0.2511436102671216,0
recording_trim,482.0,483.96666666666664,4,,6.268014430999756,0.7580471293903156,0.2419528706096844,0
recording_trim,484.0,485.96666666666664,4,,5.290092945098877,0.7915270005038094,0.20847299949619058,0
recording_trim,486.0,487.96666666666664,4,,7.63970947265625,0.713458756371775,0.286541243628225,0
recording_trim,488.0,489.96666666666664,4,,8.404382705688477,0.6897509075079742,0.3102490924920258,0
recording_trim,490.0,491.96666666666664,4,,11.485037803649902,0.6019554997590918,0.3980445002409082,0
recording_trim,492.0,493.96666666666664,4,,10.157270431518555,0.6383349234274622,0.36166507657253777,0
recording_trim,494.0,495.96666666666664,4,,10.116707801818848,0.6394802492460986,0.3605197507539014,0
recording_trim,496.0,497.96666666666664,4,,7.916529655456543,0.7047835901090833,0.2952164098909167,0
recording_trim,498.0,499.96666666666664,4,,6.855096340179443,0.7386320982772687,0.2613679017227313,0
recording_trim,500.0,501.96666666666664,4,,9.253304481506348,0.6643526662021793,0.33564733379782075,0
recording_trim,502.0,503.96666666666664,4,,6.906744003295898,0.7369480741006763,0.2630519258993237,0
recording_trim,504.0,505.96666666666664,4,,5.497868061065674,0.7842921115584957,0.21570788844150435,0
recording_trim,506.0,507.96666666666664,4,,19.68921661376953,0.418889271915135,0.5811107280848651,0
recording_trim,508.0,509.96666666666664,4,,29.233386993408203,0.2747357956391016,0.7252642043608983,0
recording_trim,510.0,511.96666666666664,4,,31.23891830444336,0.2514331359998268,0.7485668640001732,0
recording_trim,512.0,513.9666666666667,4,,26.083711624145508,0.3157678189872336,0.6842321810127664,0
recording_trim,514.0,515.9666666666667,4,,30.58589744567871,0.2587951470468349,0.7412048529531652,0
recording_trim,516.0,517.9666666666667,4,,12.23484992980957,0.5823351810832413,0.41766481891675866,0
recording_trim,518.0,519.9666666666667,4,,12.942567825317383,0.5644033676722106,0.43559663232778945,0
recording_trim,520.0,521.9666666666667,4,,12.120798110961914,0.5852778082336564,0.4147221917663436,0
recording_trim,522.0,523.9666666666667,4,,11.312111854553223,0.6065734594704701,0.39342654052952986,0
recording_trim,530.0,531.9666666666667,6,,20.376541137695312,0.4063565101076766,0.5936434898923234,1
recording_trim,532.0,533.9666666666667,6,,8.114601135253906,0.6986411162819655,0.30135888371803454,1
recording_trim,534.0,535.9666666666667,6,,8.84781551361084,0.6763653456589648,0.3236346543410352,1
recording_trim,542.0,543.9666666666667,1,,36.3187255859375,0.20087427349822787,0.7991257265017722,0
recording_trim,544.0,545.9666666666667,1,,49.622337341308594,0.11157947050304111,0.8884205294969589,0
recording_trim,546.0,547.9666666666667,1,,44.1279296875,0.14224599015221234,0.8577540098477876,0
recording_trim,548.0,549.9666666666667,1,,23.56197738647461,0.35299473955909183,0.6470052604409082,0
recording_trim,550.0,551.9666666666667,1,,3.6912825107574463,0.8494780466175029,0.15052195338249708,0
recording_trim,552.0,553.9666666666667,1,,9.29581356048584,0.6631057492864166,0.33689425071358337,0
recording_trim,554.0,555.9666666666667,1,,12.365987777709961,0.578970001660177,0.421029998339823,0
recording_trim,556.0,557.9666666666667,1,,12.229451179504395,0.5824741389378358,0.41752586106216416,0
recording_trim,558.0,559.9666666666667,1,,23.022415161132812,0.36151323833633425,0.6384867616636658,0
recording_trim,560.0,561.9666666666667,1,,22.422409057617188,0.3712276311597919,0.628772368840208,0
recording_trim,562.0,563.9666666666667,1,,15.286155700683594,0.5088718704384598,0.49112812956154017,0
recording_trim,564.0,565.9666666666667,1,,16.7479305267334,0.4770371288355361,0.5229628711644638,0
recording_trim,566.0,567.9666666666667,1,,13.576292991638184,0.5488154490528527,0.45118455094714727,0
recording_trim,568.0,569.9666666666667,1,,9.65849494934082,0.6525619481025962,0.34743805189740384,0
recording_trim,570.0,571.9666666666667,1,,17.469970703125,0.46205519656289673,0.5379448034371033,0
recording_trim,572.0,573.9666666666667,1,,15.72771167755127,0.4990379052284456,0.5009620947715544,0
recording_trim,588.0,589.9666666666667,2,,28.855575561523438,0.2793615879339012,0.7206384120660988,0
recording_trim,590.0,591.9666666666667,2,,46.092899322509766,0.13041447843387124,0.8695855215661288,0
recording_trim,592.0,593.9666666666667,2,,46.82795715332031,0.12624600204932468,0.8737539979506753,0
recording_trim,594.0,595.9666666666667,2,,44.13950729370117,0.1421732267957425,0.8578267732042575,0
recording_trim,596.0,597.9666666666667,2,,31.394968032836914,0.24970509574214333,0.7502949042578566,0
